285, 1.20676e-01, 8.75809e-02, 3.31824e+01, 5.08e+01, 6.04e+01, 10000
286, 1.31817e-01, 9.86691e-02, 3.32465e+01, 4.58e+01, 5.53e+01, 10000
287, 1.58867e-01, 1.24785e-01, 3.42076e+01, 4.51e+01, 5.47e+01, 10000
288, 1.41104e-01, 1.07183e-01, 3.40279e+01, 4.62e+01, 5.58e+01, 10000
289, 1.69079e-01, 1.35140e-01, 3.40741e+01, 4.97e+01, 5.92e+01, 10000
290, 1.36604e-01, 1.01281e-01, 3.54244e+01, 4.47e+01, 5.42e+01, 10000
291, 1.52401e-01, 1.16655e-01, 3.58626e+01, 4.90e+01, 5.85e+01, 10000
292, 1.31333e-01, 9.68317e-02, 3.45979e+01, 4.46e+01, 5.40e+01, 10000
293, 1.50078e-01, 1.15537e-01, 3.46568e+01, 4.25e+01, 5.15e+01, 10000
294, 1.42066e-01, 1.07000e-01, 3.51732e+01, 4.77e+01, 5.66e+01, 10000
295, 1.40606e-01, 1.06726e-01, 3.39868e+01, 4.84e+01, 5.75e+01, 10000
296, 1.66663e-01, 1.33136e-01, 3.36605e+01, 4.74e+01, 5.64e+01, 10000
297, 1.24514e-01, 9.20734e-02, 3.25325e+01, 4.21e+01, 5.10e+01, 10000
298, 1.60235e-01, 1.26152e-01, 3.42100e+01, 4.81e+01, 5.70e+01, 10000
299, 1.46396e-01, 1.10718e-01, 3.57884e+01, 4.79e+01, 5.68e+01, 10000
300, 1.26687e-01, 9.19940e-02, 3.47845e+01, 4.74e+01, 5.63e+01, 10000
301, 1.43317e-01, 1.10059e-01, 3.33678e+01, 4.32e+01, 5.21e+01, 10000
302, 1.57977e-01, 1.24738e-01, 3.33638e+01, 4.18e+01, 5.08e+01, 10000
303, 1.16624e-01, 8.31507e-02, 3.35564e+01, 4.78e+01, 5.66e+01, 10000
304, 1.60457e-01, 1.24465e-01, 3.61166e+01, 4.29e+01, 5.18e+01, 10000
305, 1.43840e-01, 1.07016e-01, 3.69307e+01, 4.31e+01, 5.20e+01, 10000
306, 5.94925e-01, 5.60114e-01, 3.53712e+01, 4.49e+01, 5.38e+01, 10000
307, 2.01867e-01, 1.68499e-01, 3.35364e+01, 4.74e+01, 5.62e+01, 10000
308, 1.59280e-01, 1.28005e-01, 3.14033e+01, 4.22e+01, 5.10e+01, 10000
309, 1.83598e-01, 1.51645e-01, 3.21040e+01, 4.72e+01, 5.60e+01, 10000
310, 1.61854e-01, 1.27977e-01, 3.40052e+01, 4.22e+01, 5.10e+01, 10000
311, 1.64922e-01, 1.29225e-01, 3.58265e+01, 4.31e+01, 5.20e+01, 10000
312, 1.84693e-01, 1.47015e-01, 3.78243e+01, 4.83e+01, 5.72e+01, 10000
313, 1.35006e-01, 9.79827e-02, 3.71212e+01, 4.82e+01, 5.71e+01, 10000
314, 1.63762e-01, 1.25994e-01, 3.78939e+01, 4.85e+01, 5.74e+01, 10000
315, 1.71959e-01, 1.35308e-01, 3.67857e+01, 4.20e+01, 5.09e+01, 10000
316, 1.40781e-01, 1.06339e-01, 3.45488e+01, 4.82e+01, 5.70e+01, 10000
317, 1.73722e-01, 1.40482e-01, 3.33806e+01, 4.18e+01, 5.07e+01, 10000
318, 1.41862e-01, 1.08386e-01, 3.35839e+01, 4.20e+01, 5.09e+01, 10000
319, 1.55354e-01, 1.18855e-01, 3.66176e+01, 4.81e+01, 5.70e+01, 10000
320, 1.65665e-01, 1.28081e-01, 3.77120e+01, 4.85e+01, 5.75e+01, 10000
321, 1.40541e-01, 1.04969e-01, 3.56767e+01, 4.80e+01, 5.69e+01, 10000
322, 1.55760e-01, 1.23377e-01, 3.25069e+01, 4.29e+01, 5.17e+01, 10000
323, 1.27608e-01, 9.62763e-02, 3.14283e+01, 4.74e+01, 5.64e+01, 10000
324, 1.58543e-01, 1.25752e-01, 3.29168e+01, 4.85e+01, 5.75e+01, 10000
325, 1.29751e-01, 9.60761e-02, 3.37709e+01, 4.88e+01, 5.77e+01, 10000
326, 1.40239e-01, 1.06687e-01, 3.36584e+01, 4.86e+01, 5.75e+01, 10000
327, 1.22586e-01, 8.93410e-02, 3.33345e+01, 4.23e+02, 4.32e+02, 100000
328, 1.57321e-01, 1.23216e-01, 3.42280e+01, 4.71e+02, 4.79e+02, 100000
329, 1.36936e-01, 1.02163e-01, 3.48752e+01, 4.76e+02, 4.86e+02, 100000
330, 1.60018e-01, 1.25200e-01, 3.49439e+01, 4.21e+02, 4.30e+02, 100000
331, 1.89124e-01, 1.54430e-01, 3.48485e+01, 4.17e+02, 4.26e+02, 100000
332, 1.56533e-01, 1.21532e-01, 3.51223e+01, 4.26e+02, 4.35e+02, 100000
333, 1.82094e-01, 1.46999e-01, 3.52425e+01, 4.73e+02, 4.82e+02, 100000
334, 1.82497e-01, 1.47795e-01, 3.48493e+01, 4.64e+02, 4.73e+02, 100000
335, 1.42510e-01, 1.08015e-01, 3.46031e+01, 4.14e+02, 4.23e+02, 100000
336, 5.95800e-01, 5.59957e-01, 3.64031e+01, 3.89e+02, 3.98e+02, 100000
337, 2.32556e-01, 1.95102e-01, 3.76492e+01, 4.20e+02, 4.29e+02, 100000
338, 1.67042e-01, 1.30147e-01, 3.70247e+01, 4.25e+02, 4.34e+02, 100000
339, 2.03553e-01, 1.66197e-01, 3.75218e+01, 4.86e+02, 4.95e+02, 100000
340, 1.80191e-01, 1.43103e-01, 3.72307e+01, 4.82e+02, 4.91e+02, 100000
341, 1.57605e-01, 1.20831e-01, 3.68945e+01, 4.29e+02, 4.37e+02, 100000
342, 1.68514e-01, 1.31711e-01, 3.69353e+01, 4.17e+02, 4.26e+02, 100000
343, 1.75769e-01, 1.38316e-01, 3.75918e+01, 4.67e+02, 4.76e+02, 100000
344, 1.54347e-01, 1.17467e-01, 3.69976e+01, 4.27e+02, 4.36e+02, 100000
345, 1.47796e-01, 1.11741e-01, 3.61668e+01, 4.72e+02, 4.81e+02, 100000
346, 1.13016e-01, 7.75352e-02, 3.55579e+01, 4.21e+02, 4.30e+02, 100000
347, 1.38254e-01, 1.03335e-01, 3.50221e+01, 4.68e+02, 4.77e+02, 100000
348, 1.82379e-01, 1.46119e-01, 3.64066e+01, 4.70e+02, 4.79e+02, 100000
349, 1.85724e-01, 1.46259e-01, 3.96114e+01, 4.63e+02, 4.72e+02, 100000
350, 1.73765e-01, 1.33710e-01, 4.01887e+01, 4.66e+02, 4.75e+02, 100000
351, 1.47165e-01, 1.08448e-01, 3.88249e+01, 4.64e+02, 4.73e+02, 100000
352, 1.48434e-01, 1.07471e-01, 4.10706e+01, 4.63e+02, 4.72e+02, 100000
353, 1.51504e-01, 1.09146e-01, 4.24669e+01, 4.65e+02, 4.74e+02, 100000
354, 1.46898e-01, 1.04142e-01, 4.28602e+01, 4.14e+02, 4.23e+02, 100000
355, 1.56458e-01, 1.13682e-01, 4.28901e+01, 4.55e+02, 4.64e+02, 100000
356, 1.43305e-01, 1.02250e-01, 4.11572e+01, 4.62e+02, 4.71e+02, 100000
357, 1.22251e-01, 8.28956e-02, 3.94380e+01, 4.17e+02, 4.26e+02, 100000
358, 1.62821e-01, 1.25486e-01, 3.74606e+01, 4.57e+02, 4.66e+02, 100000
359, 1.40353e-01, 1.05218e-01, 3.52403e+01, 4.59e+02, 4.68e+02, 100000
360, 1.48755e-01, 1.14979e-01, 3.38909e+01, 4.17e+02, 4.26e+02, 100000
361, 1.35407e-01, 1.01889e-01, 3.36202e+01, 4.25e+02, 4.34e+02, 100000
362, 1.75737e-01, 1.40338e-01, 3.55388e+01, 4.27e+02, 4.36e+02, 100000
363, 1.56678e-01, 1.19739e-01, 3.70585e+01, 4.74e+02, 4.83e+02, 100000
364, 1.53455e-01, 1.16862e-01, 3.67097e+01, 4.74e+02, 4.83e+02, 100000
365, 1.62278e-01, 1.26695e-01, 3.57094e+01, 4.72e+02, 4.81e+02, 100000
366, 1.71450e-01, 1.36403e-01, 3.51837e+01, 4.72e+02, 4.81e+02, 100000
367, 1.43252e-01, 1.06909e-01, 3.64502e+01, 4.62e+02, 4.71e+02, 100000
368, 1.80193e-01, 1.41269e-01, 3.90646e+01, 4.55e+02, 4.64e+02, 100000
369, 5.98014e-01, 5.60423e-01, 3.81512e+01, 4.24e+02, 4.33e+02, 100000
370, 2.06894e-01, 1.70428e-01, 3.66363e+01, 4.51e+02, 4.59e+02, 100000
371, 1.45831e-01, 1.09190e-01, 3.67505e+01, 4.57e+02, 4.66e+02, 100000
372, 1.96330e-01, 1.57226e-01, 3.92610e+01, 4.30e+02, 4.39e+02, 100000
373, 1.66529e-01, 1.27691e-01, 3.89648e+01, 4.91e+02, 5.00e+02, 100000
374, 1.45988e-01, 1.07109e-01, 3.89856e+01, 4.92e+02, 5.01e+02, 100000
375, 1.49906e-01, 1.08328e-01, 4.16867e+01, 4.98e+02, 5.07e+02, 100000
376, 1.57681e-01, 1.16142e-01, 4.16549e+01, 4.71e+02, 4.80e+02, 100000
377, 1.38260e-01, 9.86382e-02, 3.97205e+01, 4.22e+02, 4.31e+02, 100000
378, 1.31138e-01, 9.28069e-02, 3.84235e+01, 4.69e+02, 4.78e+02, 100000
379, 1.36885e-01, 1.00872e-01, 3.61139e+01, 4.67e+02, 4.76e+02, 100000
380, 1.40290e-01, 1.06265e-01, 3.41304e+01, 4.21e+02, 4.30e+02, 100000
381, 1.42004e-01, 1.06921e-01, 3.51894e+01, 4.12e+02, 4.21e+02, 100000
382, 1.29902e-01, 9.40332e-02, 3.59625e+01, 4.20e+02, 4.29e+02, 100000
383, 1.22639e-01, 8.64910e-02, 3.62340e+01, 4.15e+02, 4.24e+02, 100000
384, 1.30420e-01, 9.35250e-02, 3.69881e+01, 4.67e+02, 4.76e+02, 100000
385, 1.33577e-01, 9.83185e-02, 3.53570e+01, 4.70e+02, 4.79e+02, 100000
386, 1.17721e-01, 8.22489e-02, 3.55546e+01, 4.26e+02, 4.35e+02, 100000
387, 1.34857e-01, 1.00082e-01, 3.48751e+01, 4.28e+02, 4.36e+02, 100000
388, 1.46216e-01, 1.12713e-01, 3.36163e+01, 4.24e+02, 4.33e+02, 100000
389, 1.28303e-01, 9.54039e-02, 3.29943e+01, 4.70e+02, 4.79e+02, 100000
390, 1.45425e-01, 1.11438e-01, 3.40980e+01, 4.65e+02, 4.74e+02, 100000
391, 1.22373e-01, 8.84630e-02, 3.39981e+01, 4.76e+02, 4.84e+02, 100000
392, 1.13195e-01, 7.92873e-02, 3.39870e+01, 4.74e+02, 4.83e+02, 100000
393, 1.16117e-01, 8.33845e-02, 3.28157e+01, 4.72e+02, 4.81e+02, 100000
394, 1.48378e-01, 1.16449e-01, 3.20453e+01, 4.69e+02, 4.78e+02, 100000
395, 1.37779e-01, 1.05565e-01, 3.23197e+01, 4.21e+02, 4.30e+02, 100000
396, 1.39012e-01, 1.05851e-01, 3.32661e+01, 4.65e+02, 4.74e+02, 100000
397, 1.25603e-01, 9.24458e-02, 3.32494e+01, 4.21e+02, 4.30e+02, 100000
398, 1.12058e-01, 7.95150e-02, 3.26222e+01, 4.73e+02, 4.82e+02, 100000
399, 1.19192e-01, 8.66492e-02, 3.26291e+01, 4.30e+02, 4.39e+02, 100000
400, 1.91118e-01, 1.58379e-01, 3.28975e+01, 4.73e+02, 4.82e+02, 100000
401, 1.41735e-01, 1.07196e-01, 3.46467e+01, 4.23e+02, 4.32e+02, 100000
402, 1.60563e-01, 1.24313e-01, 3.63745e+01, 4.28e+02, 4.36e+02, 100000
403, 1.61867e-01, 1.25510e-01, 3.64828e+01, 4.29e+02, 4.38e+02, 100000
404, 1.60725e-01, 1.24973e-01, 3.58772e+01, 4.90e+02, 4.99e+02, 100000
405, 1.33440e-01, 9.84129e-02, 3.51258e+01, 4.38e+02, 4.47e+02, 100000
406, 1.28676e-01, 9.43489e-02, 3.44217e+01, 4.80e+02, 4.89e+02, 100000
407, 1.24151e-01, 9.09674e-02, 3.32743e+01, 4.62e+02, 4.71e+02, 100000
408, 1.44031e-01, 1.10551e-01, 3.35906e+01, 4.65e+02, 4.74e+02, 100000
409, 1.38178e-01, 1.04977e-01, 3.33060e+01, 4.66e+02, 4.75e+02, 100000
410, 1.52060e-01, 1.18867e-01, 3.33114e+01, 4.21e+02, 4.30e+02, 100000
411, 1.41797e-01, 1.09729e-01, 3.21773e+01, 4.21e+02, 4.30e+02, 100000
412, 1.34083e-01, 1.02812e-01, 3.13738e+01, 4.75e+02, 4.84e+02, 100000
413, 1.44566e-01, 1.12900e-01, 3.17780e+01, 4.24e+02, 4.33e+02, 100000
414, 1.50450e-01, 1.15827e-01, 3.47395e+01, 4.75e+02, 4.84e+02, 100000
415, 1.35460e-01, 9.82925e-02, 3.72663e+01, 4.75e+02, 4.83e+02, 100000
416, 1.38813e-01, 1.01110e-01, 3.78042e+01, 4.79e+02, 4.88e+02, 100000
417, 1.46083e-01, 1.10155e-01, 3.60382e+01, 4.26e+02, 4.35e+02, 100000
418, 1.31669e-01, 9.85004e-02, 3.32670e+01, 4.19e+02, 4.28e+02, 100000
419, 1.63277e-01, 1.31727e-01, 3.16813e+01, 4.79e+02, 4.87e+02, 100000
420, 1.85274e-01, 1.51061e-01, 3.43636e+01, 4.25e+02, 4.34e+02, 100000
421, 1.95003e-01, 1.58229e-01, 3.69320e+01, 4.29e+02, 4.38e+02, 100000
422, 1.68205e-01, 1.31517e-01, 3.68195e+01, 4.22e+02, 4.30e+02, 100000
423, 1.73089e-01, 1.36169e-01, 3.70562e+01, 4.23e+02, 4.32e+02, 100000
424, 1.51611e-01, 1.15348e-01, 3.63785e+01, 4.65e+02, 4.74e+02, 100000
425, 1.52984e-01, 1.15215e-01, 3.78836e+01, 4.18e+02, 4.27e+02, 100000
426, 1.41060e-01, 1.02642e-01, 3.85202e+01, 4.74e+02, 4.83e+02, 100000
